"id","first_day_exposition","days_exposition","last_price"
761,2018-12-18,55.0,3800000.0
762,2019-04-16,,11500000
763,2015-03-10,1181.0,5055000.0
764,2018-05-05,156.0,950000.0
765,2017-11-13,35.0,6900000.0
766,2018-07-24,115.0,5500000.0
767,2018-10-04,32.0,8500000.0
768,2018-02-01,378.0,5100000.0
769,2017-11-28,124.0,5600000.0
770,2018-03-26,13.0,2350000.0
771,2017-10-26,64.0,5670000.0
772,2017-12-06,60.0,6050000.0
773,2019-04-21,,1950000.0
774,2018-10-15,45.0,2500000.0
775,2017-05-02,93.0,5500000.0
776,2018-10-01,45.0,4200000.0
777,2015-12-09,215.0,18000000
778,2019-03-28,,5540000.0
779,2018-10-13,17.0,5100000.0
780,2018-02-20,45.0,2600000.0
781,2016-09-16,310.0,3100000.0
782,2016-11-14,765.0,1350000.0
783,2017-08-14,249.0,5480000.0
784,2016-04-04,177.0,3200000.0
785,2017-09-25,10.0,3750000.0
786,2017-10-18,,18010000
787,2016-01-25,428.0,2750000.0
788,2019-04-24,,10000000
789,2017-08-01,58.0,3650000.0
790,2018-10-17,,10900000
791,2018-03-04,60.0,7200000.0
792,2018-08-24,44.0,3495000.0
793,2018-05-22,342.0,135000000
794,2016-04-29,476.0,5500000.0
795,2019-02-13,,7100000.0
796,2015-08-23,345.0,3800000.0
797,2017-09-08,79.0,7500800.0
798,2015-11-25,623.0,3600000.0
799,2018-11-22,14.0,4390000.0
800,2017-04-10,30.0,5599000.0
801,2018-07-24,33.0,6850000.0
802,2018-11-10,10.0,8045000.0
803,2017-09-29,71.0,6000000.0
804,2019-01-14,,2650000.0
805,2017-12-05,45.0,5000000.0
806,2017-12-13,,7520000.0
807,2018-07-25,204.0,18777000
808,2017-08-16,312.0,3200000.0
809,2017-07-19,103.0,1750000.0
810,2018-09-05,89.0,6300000.0
811,2018-03-24,13.0,2350000.0
812,2017-11-10,68.0,4200000.0
813,2016-02-25,806.0,16500000
814,2017-07-26,66.0,7600000.0
815,2018-01-13,59.0,5230000.0
816,2015-05-19,856.0,3070000.0
817,2018-04-06,102.0,19800000
818,2016-04-25,73.0,4600000.0
819,2018-01-09,24.0,8250000.0
820,2018-10-09,25.0,5150000.0
821,2018-12-18,116.0,7250000.0
822,2018-06-15,73.0,3600000.0
823,2018-07-12,172.0,4690000.0
824,2018-11-06,35.0,46950000
825,2019-03-25,,1500000.0
826,2015-02-19,658.0,2730000.0
827,2017-05-24,17.0,9300000.0
828,2017-05-30,115.0,6700000.0
829,2017-08-08,14.0,4200000.0
830,2017-04-04,349.0,8500000.0
831,2019-04-12,10.0,2450000.0
832,2018-11-15,135.0,4800000.0
833,2018-02-13,7.0,5150000.0
834,2018-10-05,12.0,6300000.0
835,2019-04-03,,1600000.0
836,2016-04-13,143.0,13500000
837,2016-12-08,420.0,5427000.0
838,2018-02-11,191.0,3800000.0
839,2017-04-14,7.0,1900000.0
840,2017-10-19,52.0,3900000.0
841,2015-04-19,919.0,6195000.0
842,2018-07-09,84.0,13400000
843,2017-01-19,165.0,3900000.0
844,2017-09-06,48.0,4500000.0
845,2016-06-02,403.0,6900000.0
846,2017-11-21,63.0,2990000.0
847,2015-12-17,216.0,4890000.0
848,2018-08-17,241.0,4400000.0
849,2018-10-23,172.0,5050000.0
850,2015-10-29,438.0,5500000.0
851,2016-04-29,154.0,3550000.0
852,2019-03-08,,5900000.0
853,2018-09-12,99.0,6660000.0
854,2018-08-10,45.0,3200000.0
855,2017-10-27,150.0,15000000
856,2018-03-26,12.0,3900000.0
857,2018-03-29,206.0,8260000.0
858,2018-02-13,226.0,6750000.0
859,2018-03-31,47.0,7700000.0
860,2017-04-14,447.0,4650000.0
861,2018-05-27,69.0,4500000.0
862,2018-10-11,187.0,4500000.0
863,2017-11-26,73.0,4900000.0
864,2018-11-07,90.0,3800000.0
865,2018-02-07,143.0,13000000
866,2017-12-23,418.0,25000000
867,2016-01-15,1064.0,6400000.0
868,2017-07-31,66.0,5499000.0
869,2017-09-11,35.0,10335000
870,2015-11-18,222.0,5890000.0
871,2017-11-16,169.0,7777777.0
872,2017-06-02,160.0,8200000.0
873,2017-10-02,41.0,1700000.0
874,2018-07-11,60.0,4900000.0
875,2018-11-27,63.0,3000000.0
876,2015-09-24,1164.0,10120000
877,2017-05-17,13.0,4700000.0
878,2014-12-09,637.0,19800000
879,2017-05-11,85.0,4400000.0
880,2018-09-19,57.0,4000000.0
881,2019-02-21,,5850000.0
882,2016-05-01,291.0,3650000.0
883,2018-01-22,257.0,3000000.0
884,2016-05-10,45.0,3450000.0
885,2018-07-23,,8200000.0
886,2018-09-28,24.0,3970000.0
887,2018-07-10,67.0,9200000.0
888,2019-03-06,8.0,4500000.0
889,2018-10-05,5.0,4900000.0
890,2017-12-19,354.0,17000000
891,2019-04-17,,6300000.0
892,2017-12-19,283.0,5050000.0
893,2019-01-06,102.0,4870000.0
894,2017-12-04,419.0,5450000.0
895,2016-02-16,705.0,2650000.0
896,2015-10-10,423.0,3700000.0
897,2018-08-23,22.0,5720000.0
898,2015-12-01,327.0,3900000.0
899,2018-02-01,5.0,3100000.0
900,2018-06-18,259.0,5900000.0
901,2017-12-04,199.0,6985230.0
902,2016-03-29,95.0,2600000.0
903,2017-11-23,179.0,5600000.0
904,2018-09-05,155.0,2300000.0
905,2018-09-20,23.0,9900000.0
906,2017-07-10,10.0,2600000.0
907,2018-02-22,125.0,19500000
908,2016-03-20,133.0,4500000.0
909,2018-02-01,343.0,850000.0
910,2017-06-29,338.0,4630000.0
911,2018-11-27,97.0,7990000.0
912,2015-10-21,579.0,3700000.0
913,2017-07-05,,6400000.0
914,2017-10-04,81.0,4550000.0
915,2018-05-14,,2200000.0
916,2018-01-11,179.0,8183000.0
917,2017-07-29,412.0,4000000.0
918,2015-11-10,864.0,2900000.0
919,2018-11-02,33.0,5800000.0
920,2018-11-12,114.0,1750000.0
921,2017-11-29,113.0,2998000.0
922,2017-10-16,35.0,6800000.0
923,2019-04-15,,4380000.0
924,2017-10-04,151.0,4100000.0
925,2015-03-31,484.0,2750000.0
926,2019-03-20,,1800000.0
927,2016-03-26,86.0,9900000.0
928,2017-11-11,73.0,3800000.0
929,2016-04-07,145.0,6500000.0
930,2018-01-16,45.0,3800000.0
931,2017-06-20,261.0,6650000.0
932,2017-12-06,48.0,5560000.0
933,2017-06-28,113.0,5500000.0
934,2018-06-15,13.0,5800000.0
935,2016-08-04,375.0,4150000.0
936,2017-11-08,46.0,26000000
937,2018-04-06,41.0,7100000.0
938,2017-09-11,9.0,3600000.0
939,2019-04-16,,3015000.0
940,2018-02-28,142.0,5500000.0
941,2017-08-09,113.0,1100000.0
942,2018-12-05,145.0,3425000.0
943,2018-11-19,30.0,5500000.0
944,2018-03-23,98.0,6834000.0
945,2018-10-24,,8500000.0
946,2016-09-27,483.0,2200000.0
947,2019-02-28,,3439200.0
948,2017-06-15,35.0,5900000.0
949,2018-10-26,78.0,3295000.0
950,2017-09-01,29.0,3550000.0
951,2017-12-04,146.0,5700000.0
952,2017-09-10,3.0,3800000.0
953,2017-05-15,,4600000.0
954,2017-07-07,221.0,4190000.0
955,2018-04-20,90.0,11100000
956,2017-05-10,41.0,5500000.0
957,2015-02-19,,22950000
958,2019-04-15,,6500000.0
959,2017-12-15,39.0,3490000.0
960,2018-09-13,72.0,3940000.0
961,2018-12-03,,9150000.0
962,2017-11-07,9.0,3200000.0
963,2018-09-12,88.0,8625000.0
964,2018-08-16,4.0,4000000.0
965,2018-11-01,74.0,4450000.0
966,2017-02-16,635.0,5900000.0
967,2017-07-26,198.0,5500000.0
968,2017-07-09,127.0,4850000.0
969,2017-11-09,154.0,5350000.0
970,2019-03-30,30.0,3700000.0
971,2018-12-08,106.0,7700000.0
972,2017-07-31,113.0,4850000.0
973,2019-02-27,47.0,4500000.0
974,2018-03-26,90.0,25897000
975,2018-09-19,180.0,19999000
976,2017-07-21,65.0,6400000.0
977,2019-04-04,,15700000
978,2018-03-23,217.0,9300000.0
979,2017-10-31,296.0,2099000.0
980,2018-07-25,,4300000.0
981,2016-12-05,472.0,2750000.0
982,2018-09-26,76.0,4200000.0
983,2017-09-07,4.0,3200000.0
984,2017-09-12,177.0,4000000.0
985,2018-08-17,84.0,6100000.0
986,2015-02-19,1069.0,1950000.0
987,2016-03-30,82.0,7100000.0
988,2016-03-21,139.0,5100000.0
989,2019-02-12,53.0,4700000.0
990,2017-02-15,35.0,6100000.0
991,2017-06-03,118.0,3700000.0
992,2017-03-02,396.0,22000000
993,2017-12-18,119.0,4550000.0
994,2018-01-11,260.0,11500000
995,2017-11-26,58.0,10150000
996,2017-06-03,91.0,2200000.0
997,2018-01-15,8.0,9000000.0
998,2017-04-26,162.0,2300000.0
999,2016-10-18,189.0,3500000.0
1000,2016-06-24,91.0,3250000.0
1001,2018-06-30,45.0,2500000.0
1002,2017-09-28,10.0,3500000.0
1003,2017-08-07,219.0,9000000.0
1004,2017-11-10,57.0,3660000.0
1005,2018-06-06,,2350000.0
1006,2017-12-20,60.0,7200000.0
1007,2017-02-20,186.0,6000000.0
1008,2017-10-17,41.0,2700000.0
1009,2018-04-04,314.0,1950000.0
1010,2018-09-30,58.0,6200000.0
1011,2016-03-22,777.0,2580000.0
1012,2017-11-10,74.0,4700000.0
1013,2016-03-14,191.0,9000000.0
1014,2018-06-20,21.0,4300000.0
1015,2019-01-23,,4350000.0
1016,2018-03-24,149.0,3000000.0
1017,2016-06-20,90.0,10500000
1018,2017-11-09,25.0,12500000
1019,2018-01-10,77.0,7200000.0
1020,2018-09-04,115.0,5990000.0
1021,2017-11-01,14.0,7700000.0
1022,2016-08-05,740.0,12585022
1023,2017-05-25,132.0,7000000.0
1024,2018-03-15,225.0,5190000.0
1025,2018-03-23,63.0,3600000.0
1026,2018-10-12,,155000000
1027,2016-03-14,194.0,3450000.0
1028,2016-09-04,711.0,6000000.0
1029,2016-07-04,498.0,5790000.0
1030,2018-08-21,60.0,7985250.0
1031,2018-04-20,113.0,3220000.0
1032,2019-03-11,29.0,3400000.0
1033,2018-08-27,18.0,5000000.0
1034,2015-07-07,350.0,3400000.0
1035,2018-11-27,,6300000.0
1036,2017-12-25,60.0,4700000.0
1037,2018-03-14,58.0,5900000.0
1038,2018-08-22,,7300000.0
1039,2018-03-23,85.0,1890000.0
1040,2016-12-12,217.0,3850000.0
1041,2018-06-18,95.0,4450000.0
1042,2018-09-26,29.0,3300000.0
1043,2017-06-22,480.0,9250000.0
1044,2018-01-19,60.0,4850000.0
1045,2017-10-20,10.0,2590000.0
1046,2017-07-07,81.0,3950000.0
1047,2016-06-12,60.0,6450000.0
1048,2018-09-25,149.0,4990000.0
1049,2018-07-17,59.0,5300000.0
1050,2019-04-11,,6190000.0
1051,2017-12-12,142.0,7950000.0
1052,2015-12-10,514.0,5390000.0
1053,2018-02-01,6.0,550000.0
1054,2018-10-28,43.0,2500000.0
1055,2016-05-12,54.0,11472552
1056,2017-10-27,76.0,4650000.0
1057,2018-02-28,106.0,6500000.0
1058,2017-09-29,106.0,1900000.0
1059,2017-04-27,419.0,8380000.0
1060,2015-11-06,281.0,5200000.0
1061,2018-01-15,23.0,5300000.0
1062,2018-02-14,159.0,6240000.0
1063,2017-04-05,103.0,5050000.0
1064,2017-10-09,93.0,3549000.0
1065,2018-07-10,61.0,7700000.0
1066,2016-07-01,18.0,3990000.0
1067,2017-11-24,499.0,12900000
1068,2017-10-26,85.0,5000000.0
1069,2016-10-13,285.0,4050000.0
1070,2018-10-27,26.0,3750000.0
1071,2019-04-12,,16218000
1072,2017-01-12,606.0,9072000.0
1073,2018-01-12,285.0,3500000.0
1074,2018-03-17,60.0,4685000.0
1075,2019-02-13,30.0,7500000.0
1076,2018-03-24,76.0,3630000.0
1077,2018-12-11,29.0,8600000.0
1078,2018-05-07,173.0,5450000.0
1079,2017-10-04,564.0,10690000
1080,2019-01-23,,3750000.0
1081,2017-10-01,163.0,6100000.0
1082,2016-04-22,137.0,4370000.0
1083,2018-07-20,59.0,3790000.0
1084,2018-03-04,87.0,15950000
1085,2017-07-10,259.0,75000000
1086,2019-04-11,8.0,5901000.0
1087,2017-09-25,39.0,8400000.0
1088,2018-10-08,21.0,3690000.0
1089,2017-11-29,66.0,4950000.0
1090,2018-11-03,32.0,3420000.0
1091,2016-04-11,737.0,10778000
1092,2016-04-11,1011.0,3480000.0
1093,2017-06-06,140.0,6150000.0
1094,2019-02-21,,10400000
1095,2018-09-18,77.0,6000000.0
1096,2018-08-17,71.0,4482900.0
1098,2017-05-29,116.0,3650000.0
1099,2018-04-05,120.0,8450000.0
1100,2016-11-26,366.0,3850000.0
1101,2017-08-18,154.0,3300000.0
1102,2019-03-27,,9516000.0
1103,2017-07-19,154.0,5700000.0
1104,2018-02-09,15.0,7970000.0
1105,2017-03-13,197.0,8000000.0
1106,2017-04-14,36.0,3950000.0
1107,2017-12-18,60.0,6100000.0
1108,2015-11-13,368.0,4050000.0
1109,2014-12-09,1572.0,34878556
1110,2018-07-17,29.0,5900000.0
1111,2015-10-14,285.0,4072000.0
1112,2017-05-27,60.0,6450000.0
1113,2019-02-12,,15950000
1114,2018-10-13,20.0,4800000.0
1115,2017-10-02,83.0,2800000.0
1116,2017-10-21,280.0,3490000.0
1117,2017-06-27,164.0,3520000.0
1118,2016-10-16,484.0,4500000.0
1119,2016-05-13,552.0,4550000.0
1120,2017-09-22,325.0,5000000.0
1121,2018-02-07,288.0,3000000.0
1122,2015-08-05,513.0,7100000.0
1123,2016-04-16,66.0,6300000.0
1124,2017-11-09,46.0,3800000.0
1125,2019-04-03,22.0,4950000.0
1126,2017-12-06,57.0,8300000.0
1127,2018-09-27,104.0,6000000.0
1128,2017-05-05,190.0,6500000.0
1129,2018-09-28,110.0,6695000.0
1130,2018-11-18,37.0,5500000.0
1131,2017-08-24,40.0,10500000
1132,2019-02-09,,5850000.0
1133,2017-01-09,121.0,5450000.0
1134,2016-05-10,419.0,3980000.0
1135,2016-03-19,182.0,2699000.0
1136,2017-02-13,45.0,3450000.0
1137,2017-09-14,,18312000
1138,2017-08-22,584.0,8000000.0
1139,2017-04-29,52.0,5000000.0
1140,2018-02-18,60.0,5300000.0
1141,2018-03-17,124.0,7680000.0
1142,2016-08-17,175.0,4050000.0
1143,2019-04-23,,8300000.0
1144,2017-04-18,342.0,3500000.0
1145,2017-12-18,45.0,1500000.0
1146,2016-11-11,850.0,3650000.0
1147,2017-09-04,37.0,3800000.0
1148,2017-07-20,649.0,8200000.0
1149,2017-10-25,44.0,4900000.0
1150,2018-02-08,45.0,2280000.0
1151,2018-02-01,42.0,1830000.0
1152,2016-05-25,573.0,5850000.0
1153,2018-02-10,60.0,7499000.0
1154,2018-11-19,33.0,3600000.0
1155,2019-04-09,,7000000.0
1156,2018-10-09,43.0,6750000.0
1157,2019-02-12,,4100000.0
1158,2018-11-07,60.0,4700000.0
1159,2017-12-19,114.0,3290000.0
1160,2018-11-19,,6500000.0
1161,2015-06-21,636.0,4400000.0
1162,2017-12-18,60.0,6500000.0
1163,2018-01-05,191.0,9206000.0
1164,2018-07-10,142.0,4290000.0
1165,2017-09-09,60.0,4600000.0
1166,2018-03-21,65.0,2900000.0
1167,2017-08-11,66.0,13950000
1168,2018-10-09,119.0,5000000.0
1169,2019-01-24,79.0,7250000.0
1170,2017-02-14,69.0,12500000
1171,2017-04-21,20.0,7800000.0
1172,2018-02-11,7.0,3900000.0
1173,2018-10-30,13.0,3240000.0
1174,2016-10-18,540.0,3900000.0
1175,2017-07-08,64.0,3150000.0
1176,2017-03-23,347.0,4100000.0
1177,2016-02-14,172.0,2700000.0
1178,2016-05-15,299.0,5690000.0
1179,2019-02-09,64.0,5600000.0
1180,2018-10-11,55.0,7300000.0
1181,2017-12-12,64.0,5900000.0
1182,2016-03-10,167.0,5800000.0
1183,2018-11-02,60.0,5200000.0
1184,2018-10-15,36.0,4800000.0
1185,2018-02-20,396.0,6650000.0
1186,2019-02-07,49.0,7800000.0
1187,2015-08-07,1117.0,25000000
1188,2018-06-01,316.0,118000000
1189,2018-09-03,210.0,3600000.0
1190,2017-09-05,51.0,7200000.0
1191,2019-03-04,,5200000.0
1192,2019-04-26,,12000000
1193,2017-06-05,64.0,3040000.0
1194,2018-08-31,7.0,2520000.0
1195,2018-10-12,33.0,4250000.0
1196,2019-04-11,,1100000.0
1197,2018-09-24,11.0,4100000.0
1198,2018-10-05,24.0,3050000.0
1199,2018-04-04,335.0,7850000.0
1200,2017-05-12,39.0,8700000.0
1201,2018-01-12,60.0,5000000.0
1202,2018-03-27,30.0,4300000.0
1203,2018-10-29,86.0,9799000.0
1204,2018-08-06,117.0,2850000.0
1205,2017-06-21,321.0,2990000.0
1206,2017-11-28,71.0,7490000.0
1207,2016-03-23,553.0,7300000.0
1208,2019-04-29,,3650000.0
1209,2016-05-19,53.0,6700000.0
1210,2019-03-15,46.0,4550000.0
1211,2017-04-26,24.0,4000000.0
1212,2016-11-07,466.0,8780000.0
1213,2018-07-10,224.0,21000000
1214,2016-10-05,211.0,3950000.0
1215,2018-02-23,64.0,3500000.0
1216,2015-10-14,571.0,2700000.0
1217,2018-02-01,135.0,3200000.0
1218,2019-03-20,,2900000.0
1219,2017-11-10,117.0,3700000.0
1220,2017-11-10,113.0,3300000.0
1221,2018-03-23,110.0,3550000.0
1222,2018-01-16,,3650000.0
1223,2017-11-07,,2400000.0
1224,2018-08-30,82.0,4000000.0
1225,2017-10-03,42.0,3000000.0
1226,2018-08-23,56.0,5490000.0
1227,2016-07-29,967.0,6100000.0
1228,2017-11-10,98.0,8200000.0
1229,2018-07-14,102.0,12990000
1230,2016-03-22,142.0,10000000
1231,2017-06-28,87.0,4500000.0
1232,2015-06-09,443.0,2100000.0
1233,2017-11-09,207.0,4890000.0
1234,2017-06-16,188.0,4650000.0
1235,2017-11-12,185.0,3200000.0
1236,2016-03-29,325.0,6500000.0
1237,2017-07-27,20.0,4100000.0
1238,2017-04-09,178.0,3400000.0
1239,2017-12-21,147.0,3355000.0
1240,2019-04-03,,6650000.0
1241,2017-10-16,108.0,3960000.0
1242,2018-11-06,30.0,3500000.0
1243,2016-03-15,128.0,17860000
1244,2017-05-19,60.0,5500000.0
1245,2018-02-01,42.0,3100000.0
1246,2018-02-16,16.0,6590000.0
1247,2018-09-30,131.0,5550000.0
1248,2018-01-04,303.0,10000000
1249,2018-04-03,,1450000.0
1250,2017-09-28,107.0,4000000.0
1251,2017-01-17,574.0,4500000.0
1252,2017-10-13,102.0,3200000.0
1253,2018-07-16,,5300000.0
1254,2017-08-25,,36001900
1255,2017-06-01,424.0,9530000.0
1256,2017-06-01,224.0,1010000.0
1257,2015-09-24,,18700000
1258,2018-09-22,61.0,21000000
1259,2019-03-25,,9500000.0
1260,2018-07-20,102.0,2600000.0
1261,2017-11-10,152.0,2550000.0
1262,2017-10-03,204.0,3999999.0
1263,2018-11-20,,9100000.0
1264,2017-10-23,92.0,9390000.0
1265,2019-04-13,,3380000.0
1266,2018-01-19,44.0,3350000.0
1267,2018-05-29,,9200000.0
1268,2017-09-09,61.0,5400000.0
1269,2017-09-27,60.0,7000000.0
1270,2016-06-17,585.0,3999000.0
1271,2019-04-02,,8940000.0
1272,2017-09-20,37.0,4300000.0
1273,2019-03-12,22.0,7990000.0
1274,2018-02-01,13.0,4700000.0
1275,2017-12-06,45.0,2000000.0
1276,2017-01-24,45.0,3600000.0
1277,2017-07-14,622.0,3150000.0
1278,2016-09-23,722.0,2390000.0
1279,2019-04-02,14.0,11500000
1280,2018-03-06,42.0,2200000.0
1281,2017-06-17,90.0,10700000
1282,2018-07-08,20.0,3390000.0
1283,2018-06-26,237.0,5200000.0
1284,2019-03-09,,5590000.0
1285,2018-07-17,,3490000.0
1286,2018-11-21,27.0,2770000.0
1287,2018-09-09,51.0,4350000.0
1288,2018-07-13,62.0,10000000
1289,2017-02-03,45.0,3050000.0
1290,2018-06-19,7.0,3400000.0
1291,2018-10-16,116.0,5500000.0
1292,2017-02-03,139.0,3700000.0
1293,2016-11-10,832.0,2401200.0
1294,2018-01-23,80.0,5250000.0
1295,2017-12-09,45.0,4200000.0
1296,2018-06-23,6.0,4050000.0
1297,2017-08-28,57.0,17600000
1298,2018-12-10,3.0,5148000.0
1299,2017-12-26,86.0,17100000
1300,2018-07-12,225.0,120000000
1301,2017-11-21,45.0,3990000.0
1302,2017-11-22,21.0,3400000.0
1303,2018-03-10,30.0,7100000.0
1304,2018-07-10,60.0,6500000.0
1305,2017-01-16,,10700000
1306,2017-09-04,34.0,4600000.0
1307,2017-01-11,625.0,26558000
1308,2017-11-17,17.0,8990000.0
1309,2015-07-29,358.0,8600000.0
1310,2017-03-02,523.0,2350000.0
1311,2018-08-18,10.0,4900000.0
1312,2018-02-03,167.0,750000.0
1313,2016-02-18,316.0,5200000.0
1314,2017-09-01,285.0,3550000.0
1315,2017-08-02,,2300000.0
1316,2015-03-10,1275.0,5400000.0
1317,2017-04-14,349.0,2850000.0
1318,2018-03-14,79.0,2450000.0
1319,2017-02-20,237.0,5550000.0
1320,2018-06-15,60.0,8900000.0
1321,2017-12-30,248.0,4000000.0
1322,2019-04-11,,6000000.0
1323,2018-03-28,306.0,10300000
1324,2016-06-14,122.0,4530000.0
1325,2016-03-29,724.0,3400000.0
1326,2017-01-29,337.0,8100000.0
1327,2016-12-01,704.0,2650000.0
1328,2017-10-19,144.0,2100000.0
1329,2019-04-09,,6750000.0
1330,2017-04-21,409.0,8045000.0
1331,2017-12-19,35.0,4700000.0
1332,2015-04-08,464.0,5200000.0
1333,2018-05-31,,3900000.0
1334,2018-02-09,343.0,2800000.0
1335,2015-10-31,532.0,6450000.0
1336,2017-06-08,130.0,18500000
1337,2017-02-21,8.0,4700000.0
1338,2018-03-16,31.0,2400000.0
1339,2018-03-17,60.0,7850000.0
1340,2015-11-26,477.0,6000000.0
1341,2016-04-25,109.0,6300000.0
1342,2016-09-21,765.0,9525760.0
1343,2019-03-13,30.0,17500000
1344,2017-12-13,12.0,5400000.0
1345,2015-08-06,,15500000
1346,2017-11-10,35.0,7150000.0
1347,2018-08-27,23.0,3540000.0
1348,2018-11-13,66.0,4300000.0
1349,2019-04-22,,18500000
1350,2017-08-29,360.0,6900000.0
1351,2019-02-27,,8500000.0
1352,2017-12-13,149.0,2120000.0
1353,2018-03-09,32.0,4390000.0
1354,2018-08-20,,7300000.0
1355,2018-02-01,207.0,6900000.0
1356,2018-10-12,5.0,9246000.0
1357,2017-12-26,45.0,2180000.0
1358,2019-03-06,22.0,550000.0
1359,2017-08-28,11.0,8700000.0
1360,2019-04-22,,1080000.0
1361,2017-12-08,60.0,6500000.0
1362,2018-08-23,4.0,6200000.0
1363,2017-05-18,34.0,3550000.0
1364,2017-05-19,419.0,3550000.0
1365,2017-09-25,120.0,5950000.0
1366,2016-05-23,336.0,6000000.0
1367,2018-06-29,45.0,4400000.0
1368,2017-03-09,116.0,3150000.0
1369,2018-07-10,62.0,1550000.0
1370,2018-11-22,8.0,3685000.0
1371,2019-04-01,,8000000.0
1372,2018-05-08,332.0,6200000.0
1373,2016-04-21,66.0,2550000.0
1374,2018-02-09,63.0,6150000.0
1375,2016-09-14,918.0,10990000
1376,2019-03-06,,2500000.0
1377,2019-03-27,,5800000.0
1378,2016-11-01,510.0,15990000
1379,2015-11-10,231.0,6000000.0
1380,2018-08-10,62.0,5700000.0
1381,2015-03-17,1004.0,4850000.0
1382,2016-08-27,390.0,3650000.0
1383,2019-03-14,,18000000
1384,2018-09-13,54.0,3550000.0
1385,2018-01-16,35.0,5980000.0
1386,2018-06-18,99.0,4500000.0
1387,2017-09-14,14.0,11609000
1388,2015-01-21,719.0,59800000
1389,2018-10-10,191.0,11634919
1390,2017-12-01,89.0,2746000.0
1391,2017-10-18,92.0,7380000.0
1392,2017-04-17,143.0,8000000.0
1393,2018-02-21,277.0,6625000.0
1394,2017-05-01,45.0,2570000.0
1395,2019-01-23,,3370000.0
1396,2017-10-20,300.0,3300000.0
1397,2017-11-06,53.0,4000000.0
1398,2017-04-06,60.0,5450000.0
1399,2019-04-16,8.0,4900000.0
1400,2019-04-08,,12300000
1401,2017-10-30,170.0,7900000.0
1402,2017-04-29,223.0,9000000.0
1403,2016-10-01,453.0,3290000.0
1404,2018-01-16,94.0,3150000.0
1405,2019-01-24,78.0,5140000.0
1406,2017-05-30,59.0,4900000.0
1407,2018-06-29,96.0,3250000.0
1408,2018-08-28,153.0,2500000.0
1409,2017-08-23,60.0,6700000.0
1410,2018-08-04,14.0,5650000.0
1411,2016-09-01,45.0,3150000.0
1412,2016-03-27,206.0,7100000.0
1413,2015-04-17,455.0,5100000.0
1414,2015-09-08,928.0,10800000
1415,2016-05-19,88.0,2750000.0
1416,2017-09-10,3.0,4740000.0
1417,2018-07-23,10.0,6200000.0
1418,2017-12-10,158.0,3725000.0
1419,2017-08-05,84.0,7300000.0
1420,2018-09-17,,3590000.0
1421,2017-04-14,67.0,3600000.0
1422,2015-12-11,676.0,6400000.0
1423,2018-10-20,113.0,5300000.0
1424,2019-04-29,,1650000.0
1425,2018-02-08,60.0,4800000.0
1426,2017-11-07,19.0,5350000.0
1427,2017-11-27,57.0,4147200.0
1428,2019-02-22,49.0,3040000.0
1429,2017-08-19,437.0,4200000.0
1430,2017-10-23,400.0,13605800
1431,2018-12-11,35.0,5600000.0
1432,2016-03-21,124.0,7500000.0
1433,2017-09-27,536.0,18000000
1434,2018-09-26,,4950000.0
1435,2016-07-05,357.0,3530000.0
1436,2018-04-04,233.0,330000000
1437,2019-03-05,,5020000.0
1438,2017-11-02,30.0,5000000.0
1439,2017-07-17,353.0,2750000.0
1440,2016-06-07,215.0,2175000.0
1441,2018-07-11,18.0,8500000.0
1442,2017-12-14,40.0,3950000.0
1443,2017-11-29,55.0,2400000.0
1444,2018-03-15,20.0,2700000.0
1445,2019-02-07,,4500000.0
1446,2018-06-05,,1750000.0
1447,2017-12-22,,6040000.0
1448,2018-11-02,,4150000.0
1449,2019-03-06,11.0,3800000.0
1450,2017-11-24,346.0,4350000.0
1451,2016-11-28,245.0,1150000.0
1452,2017-12-14,40.0,2650000.0
1453,2017-09-28,45.0,1790000.0
1454,2017-04-29,45.0,3500000.0
1455,2017-10-27,65.0,4740000.0
1456,2018-09-21,56.0,3800000.0
1457,2019-04-01,,3700000.0
1458,2017-09-03,194.0,4350000.0
1459,2018-03-25,216.0,2550000.0
1460,2018-03-06,256.0,5500000.0
1461,2014-12-15,554.0,13800000
1462,2016-04-23,116.0,1990000.0
1463,2016-09-16,450.0,2880000.0
1464,2017-11-07,69.0,21500000
1465,2018-03-06,5.0,3850000.0
1466,2016-10-17,338.0,5750000.0
1467,2016-06-27,58.0,4148000.0
1468,2019-05-02,,8500000.0
1469,2018-03-03,26.0,3500000.0
1470,2017-09-21,70.0,8000000.0
1471,2017-08-27,198.0,7560000.0
1472,2019-02-14,60.0,7600000.0
1473,2018-02-22,187.0,3300000.0
1474,2019-04-18,,5200000.0
1475,2018-05-11,157.0,2000000.0
1476,2018-11-14,89.0,6950000.0
1477,2018-01-05,45.0,3900000.0
1478,2017-06-08,19.0,3890000.0
1479,2015-09-22,1106.0,6700000.0
1480,2018-03-15,139.0,7400000.0
1481,2016-09-21,440.0,5650000.0
1482,2019-04-20,,7350000.0
1483,2018-07-01,212.0,6500000.0
1484,2018-01-20,45.0,1600000.0
1485,2017-11-03,328.0,3550000.0
1486,2019-01-23,6.0,5300000.0
1487,2017-08-08,74.0,5900000.0
1488,2017-06-14,42.0,6699000.0
1489,2017-02-01,194.0,12300000
1490,2019-04-29,,3370000.0
1491,2017-11-04,113.0,9500000.0
1492,2017-06-22,193.0,12500000
1493,2017-05-16,286.0,3790000.0
1494,2018-11-27,46.0,65000000
